review,rating,date
terbaik tercepat,5,2025-08-14 14:28:38
Terlalu ribet,1,2025-08-14 14:22:34
"loading masih lama banget, bagusan apk yg dulu kenceng",3,2025-08-14 14:10:14
"Bagus dan banyak kelebihan dibanding mobile banking BNI, tapi ada bbrp kekurangan dan 1 diantaranya kekurangan fatal. Data rekening dr mobile banking BNI yg lama tidak semuanya tersimpan jadi harus input ulang lagi, untuk transaksi masuk tidak ada detail beritanya, masih bagusan yang lama. notifikasi ada, tapi tidak ada informasi detil transfer utk keperluan apa (Berita)",1,2025-08-14 13:54:15
"top up gopay masuk notifikasi transaksi gagal tapi saldo rekening terpotong, tapi gopay nya gak ada masuk. coba dong baikin dlu kembalikan saldo saya walau cumah 100 ribu",3,2025-08-14 13:09:38
Sangat membantu di segala situasi sulit menjadi lebih mudah,5,2025-08-14 13:08:54
"setiap login di aplikasi wondr ini selalu tdk terbaca rekening ku, di rekening lama maupun rekening baru, pegawai sudah berusaha untuk di perbaiki tapi selalu gagal tidak terbaca rekening sy di wondr, sungguh sy kesal sekali, soalnya sy sdh lama pake BNI dan sudah nyaman, sy malas kalau ke bank lain, semoga bisa di baca sama pusatnya agar bisa di bantu.",1,2025-08-14 12:49:44
sangat bagus BNI,5,2025-08-14 12:44:53
sangat puas dengan aplikasi ini,5,2025-08-14 12:40:34
keren dan mudah digunakan,5,2025-08-14 12:29:45
app mobile terupdate,5,2025-08-14 12:02:19
"Aneh, baru tadi buka rekening dari kantor cabang. Kemudian sorenya akun Wondernya ke blokir. Cs di telepon tidak ada yg angkat jadi ngabisin pulsa aja.",1,2025-08-14 11:54:12
joossss banget,5,2025-08-14 11:24:21
luarrr biasa 👍👍,4,2025-08-14 11:16:17
semoga lebih mudah lagi dipergunakannyah,5,2025-08-14 11:02:53
mudah digunakan dan mudah dipahami,5,2025-08-14 10:24:51
"tolong kasih solusi, sdh lbh dri setahun pake wondr, tdk ada mslh. Skrg mau login pake biometrik gak bs, mesti masukkan pin. repot! sdh masuk ke pengaturan, mau nyalakan biometrik, lgsg keluar dari aplikasi",1,2025-08-14 10:08:57
Lebih Ada kemajuannya dan mudah di banding dengan Versi sebelumnya...good job BNI,5,2025-08-14 09:59:38
mantap terimakasih,5,2025-08-14 09:57:36
goooq job,1,2025-08-14 09:52:31
bagus dan cepat trimakasi,5,2025-08-14 09:41:58
aplikasi bagus skalih,5,2025-08-14 09:34:32
Sungguh sangat membantu,5,2025-08-14 09:14:01
KEPADA YTH BANK NEGARA INDONESIA APLIKASI WONDR INI SANGATLAH TIDAK AKURAT DI BANDINGKAN MBANKING BNI YANG LAMA LEBIH JAUH AKURAT. SAYA SEBAGAI NASABAH BNI INGIN MENGAJUKAN PERMOHON DAN PERUBAHAN DI APLIKASI BNI WONDR YAITU ADA INFORMASI PEMASUKAN HARIAN DI SETIAP TRANSAKSI SOALNYA SAYA SEBAGAI PENGEMUDI BLUEBIRD HARUS ADA HISTORI PEMASUKAN PEMBAYARAN NON TUNAI PELANGGAN BLUEBIRD KE MBANKING WONDR BNI,4,2025-08-14 09:02:51
"kode email tidak di kasih""",2,2025-08-14 09:02:47
cepat n pasti,5,2025-08-14 08:32:01
BNI WONDER memang KEREN,5,2025-08-14 08:31:47
"bermanfaat banget, mungkin sekedar saran saja, kalo bisa untuk fasilitas tarik tunai tanpa kartu ATM diberikan.",4,2025-08-14 08:27:36
aplikasi bermasalah..parah,1,2025-08-14 08:22:48
sandi udah bener tapi tiap mau masuk selalu salah verifikasi wajah sangat susah ribet udah kedip mata tetep aja gak bisa maunya apa sih,3,2025-08-14 08:12:59
"sering banget gangguan, ngga bisa dibuka, pas lagi butuh"" nya malah ngga bisa dibuka",1,2025-08-14 08:07:22
sudah mantap... 👍👍👍,5,2025-08-14 08:06:19
super super super recommended,5,2025-08-14 07:58:20
simpel cepat,5,2025-08-14 07:26:28
Nice Good,5,2025-08-14 07:15:53
mantap 💸💸💸💸💸,5,2025-08-14 07:13:54
gimana caranya buka rekening baru klo fi wondr keluar terus?,3,2025-08-14 06:06:58
Sangat membantu dalam transaksi online,5,2025-08-14 05:52:20
"mau ambil kartu fisik tetapi tidak ada pilihan bank cabang terdekat,aneh fitur ada,tapi tidak ada pilihan nya",1,2025-08-14 04:47:23
makin simple lg,5,2025-08-14 04:25:54
ada bug biometri gak bisa diaktifkan. setiap saya mau aktifasi setting biometri aplikasi force closed,4,2025-08-14 04:24:33
good job tdi tibet,5,2025-08-14 04:18:40
Masih jauh lebih baik aplikasi yg lama. top up e wallet cuma bisa maximal 500rb. dibuka juga susah,1,2025-08-14 04:08:25
"KODE OTP GA MAU MASUK, TIBA TIBA DISURUH DAFTAR ULANG GA JELAS",1,2025-08-14 04:01:25
ini Error muli ga bida masuk pdhal tatdi mlm aman2 aja..,2,2025-08-14 03:53:20
kok apps nya hari ini nggak bisa di buka,3,2025-08-14 03:45:59
sangat membantu untuk memudahkan transaksi semoga sukses selalu,5,2025-08-14 03:36:33
JOSJISS lahh,5,2025-08-14 03:29:07
luar biasa 👍,5,2025-08-14 03:18:06
Kereeen...,5,2025-08-14 03:05:22
aplikasi error tidak bisa di buka,5,2025-08-14 03:01:32
"aplika sangat buruk,penghantaran luar negri di aplikasi tertulis 2 hari kerja dan sekrg 3 hari belom sampai,aku chat castumer servis malah di bilang 7 hari kerja,penipu lah aplikasi ni,,",1,2025-08-14 02:30:31
"sangat membantu,smoga kdpanya semakin baik",4,2025-08-14 02:22:21
Baik puas,5,2025-08-14 01:34:53
aplikasi yang sangat membantu 👍,5,2025-08-14 01:16:39
"saya suka dengan aplikasi wondr, dari segi untuk belanja makan dll sangat memudahkan, apalgi ada fitur bayar Qris tanpa harus login dlu, tapi entah kenapa akhir² ini saldo saya sering kali terpotong tanpa ad keterangan transaksi yang jelas, bahkan ketika saya membatalkan transportasi ojek online,.di m banking wondr saya terpotong, dan saya lihat di aplikasi memang ""dana tertahan"" namun sudah sejak pagi kemarin tertera ""dana dikembalikan"" namun tidak ada refund yang masuk ke akun saya.",1,2025-08-14 00:53:20
"rekening tulisanya tidak aktif,dan ribet kalo ngaktifin harus ke cs ATM offline ngga bisa lewat aplikasi",1,2025-08-14 00:24:59
"lebih cepat,lebih efisien",5,2025-08-14 00:05:06
"aplikasi butut, limit TF ke bank lain cuman 10 juta?",1,2025-08-13 23:45:36
"sangat bagus, cepat",4,2025-08-13 23:37:07
sangat membantu dgn cepat,5,2025-08-13 22:59:11
tagihan gak sinkron. tagihan sudah di bayar tapi masih tertagih dan tagihan lain sush di cek.,1,2025-08-13 22:55:54
"kenapa biometrik untuk login tidak bisa di aktifkan? setiap kali fiturnya di pencet selalu aplikasinya langsung keluar, ini terjadi ketika saya sempat menambahkan biometrik pada perangkat hp tolong di bantu, biometrik sangat mempermudah saya",3,2025-08-13 22:52:43
"gak jelas nih apk, tiba-tiba keluar sendiri, malah gak bisa masuk, masuk lagi suruh daftar lagi kocakkkkk",1,2025-08-13 22:36:06
kenapa punya saya keluar sendiri kaga jelas banget dah,3,2025-08-13 22:26:46
sangat mudah. tapi untuk hp kentang agak lama loading nya,5,2025-08-13 22:10:08
"di balik fiturnya yang canggih dan pop up yang menarik serta mudahnya berinvestasi melalui bank ini baik itu deposito bank, dll. saya kecewa berat, mengapa? karna app ini ketika transaksi tidak menggunakan PIN dan sangat membahayakan nasabah jika device nya hilang di curi atau di salahgunakan orang lain. apalagi saya baru dapat notif bahwa berlangganan google saya tiba-tiba ada transaksi yang bahkan tidak menggunakan autentikasi dari saya. saya kecewa berat.",1,2025-08-13 21:50:15
bayar PDAM tidak bisa padahal No Pelanggan sudah benar dan pilihan nama wilayah PDAM sudah benar pada akhirnya saya melakukan transaksi yang sama yaitu bayar tagihan PDAM dengan No Pelanggan yg sama di Aplikasi Brimo dan alhamdullah selalu berhasil Apa yang salah dgn aplikasi Wondr BNI tlg jangan bilang terpantau normal krn ini bener2 kendala yg saya alami sudah dari sejak awal bayar PDAM di Wondr BNI dari sejak pasang aplikasi Wond BNI tetapi sampai sekarang selalu gagal bayar tagihan PDAM ..,1,2025-08-13 20:54:36
sangat mudah digunakan mempermudah dalam bertransaksi,5,2025-08-13 18:53:03
tolol aplikasi makin anehhh malah makin ribet kocak luuu,1,2025-08-13 17:59:31
sippz lancar jaya,5,2025-08-13 17:48:37
Pelayanan yang bagus..terimakasih,5,2025-08-13 17:36:15
sangat baik terimakasih,5,2025-08-13 17:28:06
"vcn atau debit online ditiadakan, padahal sebelumnya ada. saya bergerak di bidang e commerce tentu saja membutuhkan debit online atau vcn. mau tidak mau saya terpaksa berpindah ke CIMB",1,2025-08-13 16:12:19
pake aplikasi wonder simple banget ga ribert,5,2025-08-13 14:35:30
sy batalkan pesanan ojek tapi uang sy dipotong dan tdk dikembalikan,1,2025-08-13 14:21:08
"aplikasinya gak jelas. bikin emosi, sering gbisa login padahal sudah coba berulang-ulang login logout di kondisi jaringan lancar.. padahal mau transaksi penting secepatnya",1,2025-08-13 14:08:55
app parah..susah daftarnya,1,2025-08-13 13:54:10
koneksi sangat cepat dan tidak ribet,5,2025-08-13 13:42:04
bgs .mmbntu Qt trnsfer..biaya adminx murah,5,2025-08-13 13:41:46
kenapa aplikasinya tidak bisa dibuka ya kk?,5,2025-08-13 13:15:22
"kokk tiba tiba bni ku tdk bisa login, Kira-kira knpa yah?",5,2025-08-13 12:50:47
apakah terjadi error di apk nya? sy tdk bisa tf uang melalui apk ini,4,2025-08-13 12:49:00
"ni aplikasi parah, mau transfer katanya dinyatakan melebihi limit.padahal blm transaksi",4,2025-08-13 12:27:53
"aplikasi kagak jelas, org mau buka rekening aja udah ribet, nggak bisa lanjut habis upload foto, udah 2 hari coba sampai habis batas harian Regis, percuma keluarin uang ambil vendor wondr, tetap aja mode kantor kelurahan ribet, makin parah ini aplikasi mau buka rekening aja nggak bisa bisa, jangan pernah buka aplikasi disini.",1,2025-08-13 12:19:44
BNI Wondr Transaksi Card Less (Mobile Tunai) di BNI mobile banking nya kenapa harus pake SMS banking sih. Ribet. Bank lain gak pake SMS banking. RIBETTTT,3,2025-08-13 11:32:42
mempermudah Admin,5,2025-08-13 11:13:36
hadiah menarik semoga sy menang,4,2025-08-13 11:08:26
"aplikasi gak jelas,udah kedipin mata sampai buta pun gk bisa masuk",1,2025-08-13 11:06:01
paling enak dari yg lain,5,2025-08-13 11:03:24
sangat lengkap mudah digunakan daripada yg lama.,5,2025-08-13 10:44:17
Mau coba bikin kartu baru malah apknya keluar sendiri+ hubungi call center gabisa juga,1,2025-08-13 10:31:23
proses cepat🚀⚡,5,2025-08-13 09:40:58
saya senang bersama BNI,5,2025-08-13 09:18:53
mantappppp BNI ada perubahan yg lebih baik,5,2025-08-13 08:57:39
keren dan mempermudah nasabah,5,2025-08-13 07:40:17
keren bni wonder,5,2025-08-13 07:30:54
sngat membntu sekali,5,2025-08-13 07:27:36
"penarikan tapi uangnya gak keluar, udah ngelapor malah tetep gak balik2 uangnya, mendingan pake bca aja deh bumn semua emang sampah mending swasta",1,2025-08-13 07:22:37
kenapa aplikasi ini nggak bisa transfer?,2,2025-08-13 07:17:45
trangsaksi cepat,5,2025-08-13 07:17:33
gk bisa daftar baru,1,2025-08-13 07:06:54
gaje apk nya..,1,2025-08-13 06:46:23
Sangat membantu dan memudahkan transaksi,5,2025-08-13 06:32:01
"aplikasi sampah pelayanan lama, cs gak bisa dihubungi kode otp tidak masuk meskipun lebih dari 1x24 jam",1,2025-08-13 06:11:08
"internet stabil, udah update versi terbaru malah gabisa dibuka. males banget gaada solusi konkrit nya atau ada perbaikan di versi ini (1.4.2). kacau",1,2025-08-13 06:07:02
Lancar jaya no ribet2,5,2025-08-13 06:04:59
wondr saya tidak bisa masuk kalau menggunakan jaringan telkomsel padahal internetnya kencang,1,2025-08-13 05:46:20
"Kalo kalian sudah menggunakannya, kalian pasti menyesal setelahnya.. Menyesal.. karena baru tahu sekarang, kagak dari dulu-dulu menggunakannya.. Salam sehat .",5,2025-08-13 05:21:54
"Aplikasi ini sangat keren, mempermudah saya untuk melakukan pembayaran via online",4,2025-08-13 04:44:33
Sering bet gangguan pas beli pulsa malah kebeli dua kali,1,2025-08-13 04:11:21
"Jujur sebelum ada update, UI ux nya aman aman aja, bahkan lancar, tapi setelah update banyak sekali eror mulai dari suka keluar sendiri, dan stuck di halaman awal, padahal sinyal dan memori aman aman aja, tolong yaaa segera diperbaiki, soalnya layanannya top bangett minus di point poin itu ajaa makasihhh",1,2025-08-13 04:09:25
"proses update cepat,gak usah ke bank",5,2025-08-13 03:53:10
mantapp mudah digunakan,5,2025-08-13 03:52:37
"pulsa sy knp tidak masuk?? saldo sdh kepotong lho.. masa 50rb saja harus nunggu 5 hari. tlg diperbaiki sistemnya.. sayang banget lho padahal paling mudah dipahami tampilan nya. daaaannn notif uang masuk keluar lambat sekali. uang keluar masuk dr pagi, notifnya malam atau bsk paginya baru ada. tlg diperbaiki team support",3,2025-08-13 03:43:32
Bagus sekali mudah dan mudah di pahami,4,2025-08-13 03:25:17
"aplikasi gak jelas, katanya dapat 50k malah diblokir, pengelolaan data lemot",1,2025-08-13 03:18:57
simple dan mudah. Tetap pertahankan dan tingkatkan lebih baik lagi. terimakasih,5,2025-08-13 03:12:49
"susah sekali Verifikasi Wajah, mohon bantuan",5,2025-08-13 02:47:06
top banget fitur nya,5,2025-08-13 02:21:16
"saat ini aplikasi terpantau lancar... itu terus jawabannya. tapi gak sesuai kenyataan. dari sekian banyak ulasan prihal sulitnya login tanggapannya selalu itu itu saja. dan tidak ada perbaikan. kesulitan login menghambat transaksi nasabah pengguna aplikasi. aplikasi freeze di halaman muka. tolong perbaiki agar nasabah merasa nyaman dalam bertransaksi di aplikasi. saya pribadi sering kali kesulitan login, sudah berbagai cara di lakukan sampai harus reinstal aplikasi... hasilnya tetap sulit.",1,2025-08-13 01:41:50
tampilan lebih menarik,5,2025-08-13 00:49:21
aplikasi apa ini lambat betul loading,1,2025-08-12 23:48:28
Aplikasi yg sangat keren dan mudah #goodjob,5,2025-08-12 23:41:49
"sangat puas , pertahanan pelayanan BNI bagus",5,2025-08-12 23:28:45
lebih praktis dan membantu,5,2025-08-12 23:23:16
aplikasi sangat mudah digunakan,5,2025-08-12 22:48:25
keren euy,5,2025-08-12 22:40:06
"parah top up gopay susah, misal mau top up 300, harus dipecah jadi pecahan 100 kemudian 50, nasabah dirugikan uang admin",1,2025-08-12 21:53:03
baru mendaftar belum di coba transaksi,3,2025-08-12 20:38:22
insyaallah ini akan membantu,5,2025-08-12 19:12:51
"istimewa sekali bank 1 ini , verif wajahnya setengah budek pas bagian kedip mata, mending cs lo suruh kerja ketimbang ha ha hi hi doang",1,2025-08-12 16:53:06
sanggat bagus sekali,5,2025-08-12 15:58:15
sekarang susah untuk masuk awal aplikasi,2,2025-08-12 15:46:54
mantap saya kasi bintang 5,5,2025-08-12 15:39:37
aplikasi menguntungkan,5,2025-08-12 15:38:38
mohon bisa ditambah fitur top up game dalam aplikasi,5,2025-08-12 15:38:33
baik dan oke,5,2025-08-12 15:32:51
"mantap apk nya , mudah dan cepat👍🙏",5,2025-08-12 15:17:33
gudd,3,2025-08-12 15:12:35
sangat memudahkan sy untuk transaksi di mna dn kpn sj dan jg memudahkan sy melakukan pembayaran,5,2025-08-12 14:39:31
Saya suka soale diantar bank saya lebih auka bni,5,2025-08-12 14:25:44
tingkatkan terus...,4,2025-08-12 13:49:38
tidak bisa login menggunakan sidik jari.,2,2025-08-12 13:38:25
aplikasi ini sedikit menjengkelkan ketika sidik jari tidak bisa digunakan tidak muncul kotak pop up untuk input Pin.,4,2025-08-12 13:36:04
"privasi nasabah tidak aman,semenjak daftar bni, banyak no penipu yang menelepon mengatasnamakan bni",1,2025-08-12 13:29:48
apps oke banget,5,2025-08-12 12:20:56
akun wonder tiba tiba di blokir,1,2025-08-12 12:11:36
"kenapa sih ini aplikasi, tiap login kudu verifikasi mulu, udah gitu pas wajah malah gak bisa",1,2025-08-12 12:06:44
luar biasa praktis,5,2025-08-12 11:57:44
"sangat membantu, semoga amanah tidak ada masalah kedepannya, tetap jadi kepercayaan masyarakat Indonesia",5,2025-08-12 11:45:05
"mantap,cepat,tepat...",5,2025-08-12 11:06:07
bagus akurat,4,2025-08-12 11:04:48
cepat mantap 👍 pertahankan,5,2025-08-12 10:54:02
makin ke sini makin ribet banyak ngebug nya udah vermuknya susah lagi kamera jelas dan bening masak wajah gak kelihatan lucu se x udah ncoba di 3 hp kaya gitu terus giliran jauhkan kamera minta deketin giliran deketin minta ulangi vermuk kaya gitu terus masa iya fto harus sama kaya di ktp bikin ktpnya belum nikah sekarang udah nikah dah punya anak ya pasti wajah akan sedikit berbeda lah aneh,1,2025-08-12 10:48:53
Mempermudah Transaksi,5,2025-08-12 10:44:29
Kereen,5,2025-08-12 10:28:16
sangat lengkap sangat membantu tp kenapa yah pas mau aktifkan sidik jari malah logout?dan gak berhasil2 mau mengaktifkan nya,4,2025-08-12 10:09:27
sering lambat bukanya,1,2025-08-12 09:33:04
"mantap, transaksi nya cepat",5,2025-08-12 08:57:38
oke sangat membantu,5,2025-08-12 08:36:11
"aneh ni apk tiba"" gabisa di pencet",1,2025-08-12 08:22:30
aplikasi sistem yg cepat mantap,5,2025-08-12 08:15:07
i love wondr,5,2025-08-12 06:53:35
jangan pakai ini lagi. udah 2 kali transaksi terus gagal tapi saldo tetep ilang gak balik lagi,1,2025-08-12 06:29:47
aplikasi mantap dan terpercaya,5,2025-08-12 06:24:32
"Kenapa aplikasi mendadak tidak bisa dipergunakan, TDK bisa dibuka sama sekali.. Mohon bantuannya",3,2025-08-12 06:24:02
Cukup mudah gunakan dalam berbagai transaksi cuma setor tunai belum tersedia,5,2025-08-12 06:16:51
apalikasi yg complet,5,2025-08-12 06:07:59
mantap apk nya sangat membantu,5,2025-08-12 05:54:38
"wondr by BNI sangat nyaman digunakan, transaksi juga mudah dan tidak membuat susah. saya senang pakai wondr by BNI",5,2025-08-12 05:30:14
"Bukti transaksi sebelumnya saat masih pakai BNI mobil tidak bisa dicek lagi. setidaknya backup riwayat datanya. menyulitkan, sedangkan bni mobile sebelumnya tidak bisa login lagi",1,2025-08-12 05:02:56
"ok, bagus",5,2025-08-12 04:32:03
kenapa iya sangat susah mempebrikasi wajah di wonder by bni ini. padahalkan waktu mendaptar sudah di preblikasi wajah. seharusnya gampang masuklah udah terdaftar di aplikasi bni,4,2025-08-12 04:30:08
"udah bagus, tapi dari segi fitur dan layanan yang tersedia masih sedikit",5,2025-08-12 04:27:51
proses datanya lama bgtt,1,2025-08-12 02:58:28
Alhamdulillah sangat mudah untuk bayar ukt anak anak kami 🙏,5,2025-08-12 02:57:27
aplikasi sangat mudah. terimakasih wondr BNI,5,2025-08-12 02:45:15
good aplikasi and aman,5,2025-08-12 02:43:19
terima kasih👍,4,2025-08-12 02:32:56
Mudah & Mantap,5,2025-08-12 02:16:49
sukses trs bersama bni,5,2025-08-12 01:56:33
aplikasix mantapppp,5,2025-08-12 01:52:31
kenapa kartu kredit saya gk bisa di aktifkan padahal sudah tlp call center tapi gk ada solusi,1,2025-08-12 01:48:58
"Log in aplikasi lambat, error ketika akan pembayaran qris, rekening koran alangkah baiknya bisa dibikin harian seperti BNI mobile sebelumnya",3,2025-08-12 01:45:20
Good..,5,2025-08-12 01:21:24
ini daftarnya gimana,5,2025-08-12 01:06:41
aktivasi cepat dan mudah,5,2025-08-12 00:41:12
aplikasi rusak disuruh verif pin debit malah sistem error,1,2025-08-12 00:39:29
operasional terpercaya mantap👍,5,2025-08-12 00:21:21
sangat baik untuk pribadi kita,5,2025-08-11 23:33:28
baik dan mudah di jalani,5,2025-08-11 23:23:27
aplikasi ngebug terus. tolong perbaiki min.,1,2025-08-11 23:17:45
"Nyesal gw download, di applikasi lama BNI lebih bagus bisa transfer ke walet shoope sampe 20juta. Skrg maksimal 2 JT. Jgn download ini lebih baik applikasi lama.",1,2025-08-11 23:09:48
saya belum lama pakai,4,2025-08-11 23:08:10
